  0.1450100E-01 -0.9429624E-15 -0.9449333E-15  0.1970919E-17
  0.1460100E-01 -0.9429900E-15 -0.9449761E-15  0.1986079E-17
  0.1470100E-01 -0.9430509E-15 -0.9450081E-15  0.1957257E-17
  0.1480100E-01 -0.9430773E-15 -0.9450812E-15  0.2003897E-17
  0.1490100E-01 -0.9430880E-15 -0.9450876E-15  0.1999608E-17
  0.1500100E-01 -0.9430520E-15 -0.9450225E-15  0.1970475E-17
  0.1301000E-02 -0.9430841E-15 -0.9450937E-15  0.2009652E-17
  0.1401000E-02 -0.9430310E-15 -0.9450564E-15  0.2025416E-17
  0.1501000E-02 -0.9430677E-15 -0.9450792E-15  0.2011460E-17
  0.1601000E-02 -0.9429058E-15 -0.9449801E-15  0.2074256E-17
  0.1701000E-02 -0.9429717E-15 -0.9449891E-15  0.2017370E-17
  0.1801000E-02 -0.9429004E-15 -0.9449266E-15  0.2026223E-17
  0.1901000E-02 -0.9428674E-15 -0.9449246E-15  0.2057201E-17
  0.2001000E-02 -0.9429089E-15 -0.9450022E-15  0.2093259E-17
  0.2101000E-02 -0.9429184E-15 -0.9449966E-15  0.2078182E-17
  0.2201000E-02 -0.9428825E-15 -0.9449223E-15  0.2039800E-17
  0.2301000E-02 -0.9428961E-15 -0.9449357E-15  0.2039623E-17
  0.2401000E-02 -0.9428084E-15 -0.9448799E-15  0.2071532E-17
  0.2501000E-02 -0.9429387E-15 -0.9449830E-15  0.2044360E-17
  0.2601000E-02 -0.9428487E-15 -0.9449059E-15  0.2057142E-17
  0.2701000E-02 -0.9429309E-15 -0.9450687E-15  0.2137780E-17
  0.2801000E-02 -0.9430035E-15 -0.9450367E-15  0.2033175E-17
  0.2901000E-02 -0.9429562E-15 -0.9450507E-15  0.2094532E-17
  0.3001000E-02 -0.9430158E-15 -0.9450235E-15  0.2007689E-17
  0.3101000E-02 -0.9429835E-15 -0.9450276E-15  0.2044099E-17
  0.3201000E-02 -0.9429976E-15 -0.9450280E-15  0.2030394E-17
  0.3301000E-02 -0.9430533E-15 -0.9449921E-15  0.1938775E-17
